150 Inflation Regency/Municipality (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consumer Price Index of Health Group and Sub (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAB WONOGIRI,105.7,105.68,105.74,105.67,105.68,105.69,105.63,105.78,105.95,106.27,106.35,106.51,-,104.56,104.5,104.7,104.47,104.48,104.53,104.33,104.8,105.01,105.01,105.25,105.78,-,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.62,110.72,110.72,110.72,-,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB REMBANG,109.81,109.77,110.04,110.13,110.12,110.13,110.07,110.07,110.09,110.01,110.01,110.04,-,105.39,105.14,105.4,105.41,105.39,105.42,105.27,105.29,105.33,105.13,105.13,105.2,-,128.4,128.62,129.23,129.53,129.53,129.53,129.53,129.53,129.53,129.53,129.53,129.53,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KUDUS,105.21,105.23,105.77,105.77,105.89,106.01,106.06,106.94,107,107.1,107.1,107.13,-,107.21,107.3,107.33,107.33,107.69,108.06,108.2,108.3,108.47,108.37,108.37,108.48,-,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,-,106.23,106.23,107.67,107.67,107.67,107.67,107.67,110,110,110,110,110,-,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,102.94,102.94,102.94,-
KOTA SURAKARTA,105.35,105.35,105.41,105.42,105.79,105.85,105.8,106.1,106.15,106.2,106.22,106.2,-,107.02,107.02,107.19,107.2,107.62,107.78,107.64,108.41,108.55,108.7,108.74,108.68,-,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,-,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,-,104.79,104.79,104.79,104.79,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,-
KOTA SEMARANG,102.65,102.91,103,103,103.01,103.15,103.17,103.23,103.37,103.52,103.59,103.6,-,106.76,106.95,107.22,107.22,107.12,107.49,107.55,107.71,108.11,108.21,108.4,108.42,-,100,100.43,100.43,100.43,100.65,100.65,100.65,100.65,100.65,101.23,101.23,101.23,-,100,100,100,100,100,100,100,100,100,100,100,100,-,105.04,107.06,107.06,107.06,107.06,107.06,107.06,107.06,107.06,107.06,107.06,107.06,-
KOTA TEGAL,111.8,111.79,113.44,113.44,113.44,113.45,113.81,113.79,113.82,113.85,115.34,115.35,-,106.15,106.14,105.79,105.79,105.79,105.82,106.59,106.56,106.62,106.69,106.88,106.89,-,108.32,108.32,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,-,127.13,127.13,131.09,131.09,131.09,131.09,131.09,131.09,131.09,131.09,136.68,136.68,-,101.87,101.87,110.81,110.81,110.81,110.81,110.81,110.81,110.81,110.81,110.81,110.81,-
KAB GUNUNGKIDUL,105.51,106.04,106.09,106.23,106.3,106.3,106.3,106.35,106.31,105.64,105.26,105.24,-,108.68,109.59,109.72,110.09,110.28,110.28,110.28,110.42,110.29,108.55,107.55,107.5,-,104.05,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,-,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA YOGYAKARTA,106.69,106.85,107.25,107.35,107.4,107.36,107.39,107.42,107.49,107.47,107.69,107.72,-,108.28,108.63,108.99,109.12,109.14,109.05,109.11,109.19,109.33,109.26,109.37,109.44,-,108.08,108.08,108.94,109.1,109.1,109.1,109.1,109.1,109.1,109.14,109.75,109.75,-,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,-,107.95,107.95,107.95,107.95,108.65,108.65,108.65,108.65,108.65,108.65,108.65,108.65,-
KAB TULUNGAGUNG,100.11,100.11,100.16,100.16,100.19,100.19,100.19,100.19,100.28,100.3,100.43,100.45,-,100.25,100.25,100.36,100.36,100.44,100.44,100.44,100.44,100.63,100.69,100.99,101.03,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
JEMBER,100.67,100.6,100.6,100.61,100.64,101.51,101.52,101.42,101.37,101.57,101.65,101.7,-,99.49,99.36,99.36,99.39,99.43,100.31,100.31,100.13,100.03,100.01,100.15,100.24,-,100.55,100.55,100.55,100.55,100.55,102.72,102.72,102.72,102.72,103.88,103.88,103.88,-,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,-,112.26,112.26,112.26,112.26,112.26,112.26,112.26,112.26,112.26,112.26,112.26,112.26,-
BANYUWANGI,106.94,106.93,106.96,106.97,106.97,106.97,106.95,106.95,106.95,106.96,106.96,106.96,-,112.17,112.15,112.15,112.15,112.15,112.15,112.12,112.12,112.12,112.13,112.13,112.13,-,102.43,102.43,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,-
KAB BOJONEGORO,107.02,106.72,106.49,106.65,106.36,106.36,106.41,106.41,106.04,106.33,106.21,106.21,-,108.44,107.84,107.36,107.69,107.1,107.1,107,106.99,106.24,106.72,106.48,106.48,-,106.3,106.3,106.3,106.3,106.3,106.3,106.69,106.69,106.69,106.69,106.69,106.69,-,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,-,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,108.34,108.34,108.34,-
KAB GRESIK,106.13,106.36,114.01,113.93,114.13,114.12,114.11,114.04,114.03,113.81,114.2,113.99,-,105.28,105.76,105.76,105.61,106.02,106,105.99,105.83,105.82,105.36,106.15,105.72,-,106.57,106.57,126.58,126.58,126.58,126.58,126.58,126.58,126.58,126.58,126.58,126.58,-,108.54,108.54,121.94,121.94,121.94,121.94,121.94,121.94,121.94,121.94,121.94,121.94,-,103.95,103.95,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,-
SUMENEP,105.03,105.03,105.03,105.03,105.15,105.16,105.29,105.76,105.76,105.74,105.74,105.74,-,109.6,109.6,109.6,109.6,109.6,109.62,109.92,111.02,111.02,110.98,110.98,110.98,-,102.11,102.11,102.11,102.11,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,-,100,100,100,100,100,100,100,100,100,100,100,100,-,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,-
KOTA KEDIRI,101.12,101.15,101.19,101.28,101.19,101.19,100.83,100.96,101.17,101.17,101.17,101.17,-,101.01,101.04,101.12,101.28,101.13,101.13,100.45,100.66,101.03,101.03,101.03,101.03,-,101.68,101.68,101.68,101.68,101.68,101.68,101.83,101.83,101.83,101.83,101.83,101.83,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,-
KOTA MALANG,104.73,104.82,104.97,105.17,105.33,105.43,105.87,105.74,106.36,106.5,106.67,107.06,-,104.62,104.82,104.9,105.34,105.68,105.92,106.89,106.61,107.84,108.15,108.54,109.05,-,102.61,102.61,103.08,103.08,103.08,103.08,103.08,103.08,103.34,103.34,103.34,103.96,-,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,-,111.45,111.45,111.45,111.45,111.45,111.45,111.45,111.45,111.45,111.45,111.45,111.45,-
KOTA PROBOLINGGO,103.47,103.11,103.07,103.07,103.18,103.22,103.24,103.9,103.93,103.88,103.75,103.71,-,106.46,105.54,105.44,105.44,105.65,105.74,105.72,105.56,105.61,105.51,105.2,105.11,-,103.2,103.36,103.36,103.36,103.49,103.49,103.63,107.03,107.03,107.03,107.03,107.03,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA MADIUN,106.43,106.52,107.35,107.42,108.23,108.26,108.32,108.88,108.95,110.17,109.88,110.11,-,107,107.18,108.27,108.41,108.07,108.12,108.23,108.15,108.29,108.01,107.42,107.85,-,100.78,100.78,100.78,100.78,101.82,101.84,101.84,101.9,101.9,101.9,101.9,102.06,-,106.17,106.17,106.17,106.17,107.66,107.66,107.66,107.66,107.66,112.84,112.84,112.84,-,115.52,115.52,119.07,119.07,123.89,123.89,123.89,130.82,130.82,130.82,130.82,130.83,-
KOTA SURABAYA,107.97,107.88,108.17,108.31,108.32,108.9,108.78,108.85,108.95,108.96,109.25,109.62,-,111.53,111.04,112.03,112.48,112.44,112.57,112.15,112.41,112.72,112.76,112.92,114.18,-,107.11,107.11,107.11,107.11,107.19,108.99,108.99,108.99,108.99,108.99,109.8,109.8,-,100,100,100,100,100,100,100,100,100,100,100,100,-,115.2,115.57,115.57,115.57,115.57,115.57,115.57,115.57,115.57,115.57,115.57,115.57,-
KAB PANDEGLANG,111.19,111.31,111.29,111.29,111.29,111.29,111.29,111.3,111.3,111.3,111.56,111.56,-,108.36,108.85,108.75,108.75,108.75,108.75,108.75,108.81,108.81,108.81,108.68,108.68,-,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,118.57,118.57,-,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,-,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,-
KAB LEBAK,104.71,104.28,107.07,107.12,105.71,105.23,105.46,104.89,105.44,106.28,107.66,107.55,-,109.81,108.77,111.22,111.34,107.9,106.74,107.29,105.92,106.86,106.7,106.9,106.61,-,101.82,101.82,106.59,106.59,106.59,106.59,106.59,106.59,107.02,107.02,110.5,110.5,-,100,100,100,100,100,100,100,100,100,104.22,104.22,104.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA TANGERANG,104.37,104.83,104.84,104.91,103.91,103.01,103.66,103.66,104.15,107.65,107.74,107.64,-,102.2,102.07,101.9,102.08,99.43,97.05,98.77,98.77,100.06,100.17,100.39,100.14,-,104.37,106.57,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,-,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,117.9,117.9,117.9,-,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,-
KOTA CILEGON,102.22,102.22,102.22,99.81,99.67,99.88,99.81,99.84,100.05,100.06,100.18,100.18,-,105.48,105.48,105.48,98.32,97.23,97.23,97.01,97.01,97.65,97.68,98.02,98.02,-,100.98,100.98,100.98,100.98,101.81,101.81,101.81,101.89,101.89,101.89,101.89,101.89,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.25,102.25,102.25,102.25,102.25,106.84,106.84,106.84,106.84,106.84,106.84,106.84,-
KOTA SERANG,106.63,106.67,106.65,106.86,106.1,106.55,105.85,106.6,106.67,106.53,107.02,106.5,-,104.44,104.54,104.51,105,103.17,102.4,100.7,102.51,102.69,102.35,103.53,102.27,-,114.73,114.73,114.73,114.73,114.73,117.72,117.72,117.72,117.72,117.72,117.72,117.72,-,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB TABANAN,106.19,106.52,106.61,106.6,106.76,106.76,106.77,106.84,106.94,106.99,106.22,106.38,-,111.24,111.92,112.09,112.07,112.39,112.4,112.42,112.54,112.54,112.63,111.07,111.39,-,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.71,100.71,100.71,100.71,-,100,100,100,100,100,100,100,100.1,100.1,100.1,100.1,100.1,-,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,-
KAB BADUNG,105.12,105.12,105.12,105.12,105.12,105.11,105.28,105.46,105.25,105.57,106.61,106.34,-,101.71,101.71,101.71,101.71,101.71,101.69,102.04,102.44,101.99,102.66,104.85,103.47,-,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,101.28,-,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,119.44,-,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,102.77,-
SINGARAJA,104.94,104.94,104.94,104.97,106.37,106.44,106.46,106.59,106.59,106.85,107.99,107.99,-,103.08,103.08,103.08,103.13,103.13,103.29,103.34,103.61,103.61,104.18,106.65,106.65,-,107.78,107.78,107.78,107.78,111.41,111.41,111.41,111.41,111.41,111.41,111.41,111.41,-,100,100,100,100,100,100,100,100,100,100,100,100,-,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,-
KOTA DENPASAR,100.56,102.63,102.75,103.18,103.26,103.39,103.47,103.73,103.86,103.91,103.91,104.1,-,97.74,99.5,99.5,99.69,99.82,100.05,100.03,100.5,100.71,100.81,100.81,101.13,-,106.02,109.64,110.08,111.24,111.24,111.24,111.24,111.24,111.24,111.24,111.24,111.24,-,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,-,102.67,104.06,104.06,104.06,104.06,104.06,106.71,106.71,106.71,106.71,106.71,106.71,-
KAB SUMBAWA`,103.16,104.02,104.07,104.07,104.41,104.42,104.23,104.23,104.6,104.64,104.67,104.86,-,109.39,109.39,109.56,109.54,110.24,110.28,109.64,109.64,110.87,111.01,111.12,111.74,-,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,110.67,110.67,110.67,112.31,112.31,112.31,112.31,112.31,112.31,112.31,112.31,-
KOTA MATARAM,103.28,103.37,103.94,104.07,104.14,104.15,104.16,103.72,103.85,104.62,104.6,104.6,-,101.34,101.56,102.96,103.27,103.44,103.47,103.49,102.41,102.73,102.73,102.69,102.69,-,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,106.55,106.55,106.55,-,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,105.07,-,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,-
KOTA BIMA,106.62,106.62,106.74,107.42,107.56,107.57,107.59,107.58,108.17,108.19,108.34,109.03,-,105.75,105.75,106.02,107.07,107.2,107.22,107.26,107.26,108.55,108.61,108.94,110.4,-,100,100,100,100.89,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.42,-,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,113.62,-,100,100,100,100,100,100,100,100,100,100,100,100,-
WAINGAPU,106.22,104.67,105.31,105.42,106.78,105.99,104.37,106.17,106.68,106.36,106.36,105.13,-,104.51,102.18,103.14,103.31,105.36,104.16,101.09,103.79,104.14,103.66,103.66,101.8,-,118.11,118.11,118.11,118.11,118.11,118.11,121.37,121.37,121.37,121.37,121.37,121.37,-,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,-,100,100,100,100,100,100,100,100,104.39,104.39,104.39,104.39,-
KAB TIMOR TENGAH SELATAN,105.8,105.82,105.84,105.81,105.84,105.82,105.8,105.8,105.8,105.81,105.84,105.85,-,113.81,113.85,113.91,113.84,113.91,113.86,113.81,113.81,113.81,113.84,113.89,113.92,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
MAUMERE,102.56,102.62,102.75,102.62,102.69,102.69,102.15,114.88,115.27,115.26,115.28,115.2,-,104.25,103.85,104.08,103.85,103.97,103.97,102.98,103.33,104.05,104.04,104.06,103.92,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,148.46,148.46,148.46,148.46,148.46,-,103.24,106.99,106.99,106.99,106.99,106.99,106.99,124.82,124.82,124.82,124.82,124.82,-
KAB NGADA,101.21,103.78,103.78,103.78,103.78,103.96,103.89,103.89,103.96,104.13,104.13,104.13,-,101.09,101.09,101.09,101.09,101.09,101.37,101.26,101.26,101.37,101.64,101.64,101.64,-,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55,-,100,121.65,121.65,121.65,121.65,121.65,121.65,121.65,121.65,121.65,121.65,121.65,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA KUPANG,101.6,101.84,102.08,102.18,102.19,102.41,102.46,102.46,102.46,102.49,102.46,102.59,-,103.04,103.49,103.95,104.13,104.15,104.57,104.66,104.66,104.66,104.73,104.67,104.91,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB KETAPANG,106.45,106.53,106.7,106.73,106.73,106.99,107.07,107.29,107.37,107.37,107.37,106.9,-,108.9,109.04,109.33,109.38,109.38,109.83,109.96,110.33,110.47,110.47,110.47,109.67,-,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,-,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SINTANG,104.81,104.93,104.39,105.02,103.54,103.05,103.09,103.18,103.12,103.12,103.12,102.48,-,105.87,106.11,105.04,106.3,103.32,102.36,102.42,102.61,102.5,102.49,102.49,101.21,-,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB KAYONG UTARA,105.32,105.45,105.55,105.55,105.67,105.75,104.58,104.58,104.87,105.04,105.14,105.14,-,106.05,106.25,106.4,106.4,106.58,106.71,104.93,104.93,105.36,105.63,105.78,105.78,-,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA PONTIANAK,102.03,102.23,102.43,102.43,102.32,102.41,102.28,102.34,102.45,102.45,102.51,102.52,-,102.05,102.39,102.45,102.45,102.18,102.4,102.06,102.22,102.45,102.45,102.56,102.56,-,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.31,107.36,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.23,100.98,103.02,103.02,103.02,103.02,103.02,103.02,103.2,103.2,103.42,103.42,-
KOTA SINGKAWANG,104.11,104.11,104.19,104.57,104.45,104.39,104.44,104.49,104.56,104.61,104.82,104.89,-,102.05,102.06,102.23,103.05,102.8,102.67,102.77,102.88,103.03,102.88,103.34,103.5,-,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,102.37,102.37,102.37,-,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,110.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SAMPIT,102.47,102.93,103.1,103.25,103.42,103.4,103.38,103.6,103.62,103.63,103.63,103.65,-,103.79,103.79,104.17,104.49,104.87,104.84,104.79,105.28,105.31,105.35,105.35,105.38,-,100,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,-,100,100,100,100,100,100,100,100,100,100,100,100,-,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,-
KAB KAPUAS,106.6,106.83,106.3,106.4,106.49,106.34,106.39,106.7,106.7,106.7,106.7,106.42,-,96.98,97.43,96.38,96.58,96.75,96.47,96.56,97.1,97.1,97.1,97.1,96.54,-,117.32,117.32,117.32,117.32,117.32,117.32,117.32,117.44,117.44,117.44,117.44,117.44,-,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,114.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB SUKAMARA,107.08,107.08,107.08,107.08,107.08,107.08,107.13,107.13,107.13,107,107,106.98,-,108.75,108.75,108.75,108.75,108.75,108.75,108.84,108.84,108.84,108.62,108.62,108.25,-,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,106.13,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA PALANGKARAYA,103.83,103.71,103.9,104.06,104.22,104.24,104.35,104.33,104.38,104.54,104.73,104.97,-,103.41,103.17,103.34,103.65,103.68,103.64,103.85,103.81,103.85,104.17,104.54,105.02,-,101.21,101.21,101.63,101.63,102.18,102.35,102.35,102.35,102.49,102.49,102.49,102.49,-,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,-,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,107.35,-
KAB TANAH LAUT,100.95,102.2,101.94,102.09,101.95,101.95,102.01,101.95,102.04,102.22,102.37,102.57,-,100.66,103.82,103.17,103.55,103.2,103.2,103.35,103.2,103.41,103.89,104.27,104.76,-,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTABARU,104.52,104.51,104.51,104.51,104.97,105.01,104.97,104.83,105.08,105.09,105.18,105.18,-,110.78,110.76,110.76,110.76,112.11,112.22,112.12,111.69,112.43,112.46,112.74,112.74,-,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB HULU SUNGAI TENGAH,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,-,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,-,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TANJUNG,127.66,127.66,127.66,127.66,127.6,127.6,127.5,127.55,127.55,127.55,127.65,127.83,-,105.92,105.92,105.92,105.92,105.71,105.71,105.38,105.38,105.38,105.38,105.73,106.33,-,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.41,101.41,101.41,101.41,101.41,-,159.11,159.11,159.11,159.11,159.11,159.11,159.11,159.11,159.11,159.11,159.11,159.11,-,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,-
KOTA BANJARMASIN,104.14,104.19,104.53,104.52,104.5,104.56,107.6,107.63,108.19,108.19,108.27,108.62,-,103.45,103.63,104.9,104.84,104.77,105.02,105.02,105.13,105.29,105.29,105.58,106.88,-,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,113.57,113.57,113.57,113.57,-,102.84,102.84,102.84,102.84,102.84,102.84,108.11,108.11,108.11,108.11,108.11,108.11,-,100,100,100,100,100,100,106.8,106.8,106.8,106.8,106.8,106.8,-
KAB BERAU,131.21,131.21,131.21,131.21,131.21,131.21,131.21,133.49,134.07,134.09,134.36,134.47,-,102.39,102.39,102.39,102.39,102.39,102.39,102.39,107.82,109.2,109.24,109.87,110.13,-,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,-,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,186.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB PENAJAM PASER UTARA,110.56,110.84,110.84,110.84,111.12,111.12,111.14,111.14,111.14,111.27,111.29,111.5,-,113.53,113.99,113.99,114,114.46,114.46,114.5,114.5,114.5,114.72,114.75,115.11,-,110.68,110.68,110.68,110.68,110.68,110.68,110.68,110.68,110.68,110.68,110.68,110.68,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA BALIKPAPAN,104.17,104.33,104.33,104.89,104.89,104.9,104.9,105.49,105.5,105.46,105.5,105.76,-,107.6,107.93,107.93,109.04,109.04,109.06,109.06,110.24,110.27,110.19,110.27,110.79,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,104.68,-
KOTA SAMARINDA,106.93,107.16,107.2,107.26,107.28,107.26,107.43,107.38,107.65,107.68,107.78,107.79,-,105.87,105.87,105.97,106.15,106.22,106.18,106.66,106.5,107.3,107.4,107.7,107.73,-,117.08,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,-,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,-,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,-
TANJUNG SELOR,103.63,103.54,103.63,104.25,104.27,104.27,104.27,104.46,104.49,104.49,104.14,104.19,-,107.04,106.86,107.03,108.32,108.37,108.37,108.37,108.75,108.83,108.83,108.1,108.2,-,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB NUNUKAN,104.93,105,105,105,105.21,105.44,105.44,105.55,105.55,105.65,105.65,105.8,-,98.12,98.12,98.12,98.12,98.12,98.27,98.27,98.48,98.48,98.69,98.69,98.69,-,107.42,107.76,107.76,107.76,108.7,109.41,109.41,109.41,109.41,109.41,109.41,110.08,-,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,115.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA TARAKAN,102.61,102.8,102.8,103.51,103.44,102.85,114.05,114.05,114.07,114.14,114.35,114.41,-,104.32,104.72,104.72,104.39,104.25,103.06,103.09,103.09,103.14,103.28,103.69,103.69,-,100.23,100.23,100.23,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.92,-,101.63,101.63,101.63,104.76,104.76,104.76,151.06,151.06,151.06,151.06,151.06,151.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB MINAHASA SELATAN,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.82,100.82,100.82,103.4,103.43,-,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.3,101.3,101.3,107.38,107.46,-,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
